v1,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v22,v23,v24,v25
12575,2,0,-0.5,-2,-2,-1,0,-1.5,1.5,130000,-1.5,175000,-0.5,0.5,259538,290683,225798,94686793,6,258,1
12576,2,1.5,-0.5,-2,-2,-1,0,-0.5,1.5,386000,-0.5,249695,2,0.5,392494,435668,353245,24805128,76,258,1
12577,2,0,-0.5,-2,-2,-1,0,-1.5,1.5,425000,-1.5,170500,-0.5,0.5,366468,395785,337151,24751645,101,259,0
12578,2,1.5,-0.5,-2,-2,-1,0,0,1.5,440000,0,126072,-0.5,0.5,413985,459523,364307,24739916,109,259,1
12579,2,-0.5,-1.5,-2,-2,-1,0,0,1.5,652000,0,500000,2,0.5,622765,709952,554261,24760733,107,259,0
12580,2,2,-0.5,-2,-2,-1,0,0,1.5,610000,0,276550,-0.5,0.5,657771,730126,585416,82845897,59,259,1
12581,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,146500,-0.5,223411,-0.5,0.5,194800,229864,157788,24789353,98,259,1
12582,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,602000,0.5,750000,-0.5,0.5,668554,755466,621755,24816048,49,259,0
12583,2,1,-0.5,-2,-2,-1,0,-0.5,1.5,105000,-0.5,134461,-0.5,0.5,579717,631892,539137,24739298,24,259,1
12584,2,2,-0.5,-2,-2,-1,0,1,1.5,997000,1,943999,2,0.5,1788644,1967508,1502461,24775815,104,259,1
12585,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,255000,-0.5,125000,-0.5,0.5,207490,236539,182591,24788954,94,259,1
12586,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,379000,-0.5,300000,-0.5,0.5,373246,403106,347119,24759768,95,260,1
12587,2,0,-0.5,-2,-2,-1,0,0.5,1.5,905000,0.5,755330,-0.5,0.5,830306,896730,763882,24765665,90,260,1
12588,2,0.5,-0.5,-2,-2,-1,0,1,1.5,639000,1,470000,-0.5,0.5,569001,614521,512101,24808901,55,260,1
12589,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,950000,0,253018,-0.5,0.5,661022,793226,522207,24753160,102,260,0
12590,2,2,-0.5,-2,-2,-1,0,1,1.5,1500000,1,1115664,-0.5,0.5,1485894,1708778,1292728,24747182,78,260,1
12591,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,385000,-0.5,112200,2,0.5,368022,401144,338580,24740127,98,260,1
12592,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,902000,0.5,486243,-0.5,0.5,848670,925050,789263,24815228,47,260,1
12593,2,0,-0.5,-2,-2,-1,0,0,1.5,472000,0,219604,-0.5,0.5,419089,494525,352035,24759384,106,260,0
12594,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,235000,-0.5,260100,-0.5,0.5,285023,322076,245120,24779214,92,260,1
12595,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,255000,-0.5,61682,-0.5,0.5,302597,351013,236026,24785734,84,260,1
12596,2,1.5,-0.5,-2,-2,-1,0,1,1.5,1285000,1,866531,-0.5,0.5,1299152,1455050,1169237,24811931,77,260,0
12597,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,173000,-0.5,173000,-0.5,0.5,201731,236025,169454,24795439,94,261,1
12598,2,1,-0.5,-2,-2,-1,0,2,1.5,1276000,2,187158,-0.5,0.5,1125698,1328324,968100,24914196,55,261,1
12599,2,1,-0.5,-2,-2,-1,0,-2,1.5,332000,-2,280000,1,0.5,373315,410646,332250,82847834,7,261,0
12600,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,332000,-0.5,199697,-0.5,0.5,345045,372649,313991,24761031,90,261,1
12601,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,900000,0.5,328159,-0.5,0.5,830349,888473,763921,24816445,63,261,1
12602,2,0,-0.5,-2,-2,-1,0,0.5,1.5,449000,0.5,380709,-0.5,0.5,471526,518679,419658,24799140,56,261,1
12603,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,625000,-0.5,516000,-0.5,0.5,579571,631732,521614,24765184,92,261,1
12604,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,317500,-0.5,47744,1.5,0.5,381937,485060,320827,24758024,104,261,1
12605,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,450000,0.5,56943,-0.5,0.5,385174,415988,342805,24778288,74,264,1
12606,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,670000,0.5,600000,2,0.5,665909,725841,612636,24815707,47,264,1
12607,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,415000,-0.5,168628,-0.5,0.5,377455,400102,339710,24782271,90,264,1
12608,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,177500,-0.5,102000,-0.5,0.5,188402,212894,171446,24803731,70,264,1
12609,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,840000,0.5,675000,-0.5,0.5,765472,872638,688925,24816872,66,264,1
12610,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,465000,-0.5,250000,-0.5,0.5,389739,440405,339073,24754247,109,264,1
12611,2,0.5,-1.5,-2,-2,-1,0,0.5,1.5,600000,0.5,182326,1.5,0.5,616990,672519,549121,24748210,102,264,1
12612,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,224500,0,265000,-0.5,0.5,247706,277431,225412,24778062,82,264,1
12613,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,305000,-0.5,250000,-0.5,0.5,305313,335844,283941,24785691,84,264,1
12614,2,0.5,-0.5,-2,-2,-1,0,2,1.5,835000,2,365916,-0.5,0.5,658003,730383,605363,24817214,68,264,1
12615,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,750000,-0.5,78844,-0.5,0.5,735003,845253,654153,24810666,90,264,1
12616,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,280000,0,124349,-0.5,0.5,277068,304775,243820,24788475,87,264,1
12617,2,0,-0.5,-2,-2,-1,0,0,1.5,347000,0,283021,-0.5,0.5,290933,334573,247293,24779566,90,264,1
12618,2,1,-0.5,-2,-2,-1,0,0.5,1.5,1032500,0.5,1035197,-0.5,0.5,1006112,1106723,885379,24812408,19,264,1
12619,2,-0.5,-0.5,-2,-2,-1,0,-1.5,1.5,525000,-1.5,385000,-0.5,0.5,507296,552953,436275,24765312,90,264,0
12620,2,2,-1.5,-2,-2,-1,0,0,1.5,375000,0,58758,2,0.5,573921,665748,476354,82839869,114,264,0
12621,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,920000,0.5,750000,-0.5,0.5,844317,920306,768328,24816513,66,264,1
12622,2,-0.5,-1.5,-2,-2,-1,0,0,1.5,190000,0,200000,-0.5,0.5,249640,284590,212194,24761168,92,264,1
12623,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,350000,0,330000,-0.5,0.5,412097,445065,375008,24782879,91,264,1
12624,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,734000,0.5,590000,-0.5,0.5,679419,740567,597889,24815789,64,264,0
12625,2,2,-0.5,-2,-2,-1,0,0.5,1.5,515000,0.5,327725,2,0.5,463425,551476,389277,24768337,74,265,0
12626,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,777000,0.5,715000,-0.5,0.5,766996,828356,690296,24814354,47,265,1
12627,2,1.5,-0.5,-2,-2,-1,0,-0.5,1.5,850000,-0.5,620000,-0.5,0.5,994581,1193497,845394,24753778,104,265,1
12628,2,1.5,-1.5,-2,-2,-1,0,-0.5,1.5,583000,-0.5,52563,2,0.5,585927,632801,503897,24748405,89,265,1
12629,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,655000,-0.5,350000,2,0.5,655763,708224,596744,24751288,104,265,1
12630,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,216000,0.5,190487,-0.5,0.5,233787,261841,212746,24786364,67,265,1
12631,2,0.5,-0.5,-2,-2,-1,0,0,1.5,602000,0,615000,-0.5,0.5,626689,689358,570287,24815265,43,265,0
12632,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,555000,-0.5,47387,-0.5,0.5,696462,752179,640745,24763614,101,265,0
12633,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,481000,-0.5,212178,-0.5,0.5,454172,504131,399671,24750061,96,265,1
12634,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,680000,0.5,625000,-0.5,0.5,678986,733305,624667,24815128,61,266,1
12635,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,700000,0.5,379745,-0.5,0.5,749616,854562,674654,24753867,36,285,1
12636,2,1.5,-0.5,-2,-2,-1,0,-0.5,1.5,850000,-0.5,466980,-0.5,0.5,923087,1006165,840009,24765213,93,266,0
12637,2,2,-0.5,-2,-2,-1,0,1,1.5,1120000,1,551208,-0.5,0.5,1018631,1151053,865836,24914411,37,266,0
12638,2,2,-0.5,-2,-2,-1,0,0,1.5,750000,0,685000,2,0.5,826591,892718,735666,24762755,89,266,1
12639,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,1135000,0.5,685927,-0.5,0.5,957799,1044001,794973,24774531,77,266,1
12640,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,735000,-0.5,468040,-0.5,0.5,693164,741685,623848,24765569,77,266,1
12641,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,155000,0,90000,-0.5,0.5,180442,200291,158789,24802971,71,266,1
12642,2,0.5,-0.5,-2,-2,-1,0,0,1.5,650000,0,635001,-0.5,0.5,624853,662344,574865,24773220,80,266,1
12643,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,300000,-0.5,165000,-0.5,0.5,276045,309170,242920,24740672,123,266,0
12644,2,1.5,-0.5,-2,-2,-1,0,-2,1.5,245000,-2,180000,0.5,0.5,331788,381556,282020,68030260,8,266,1
12645,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,196000,-0.5,130000,-0.5,0.5,184257,210053,165831,24792179,90,266,1
12646,2,1,-0.5,-2,-2,-1,0,0,1.5,1376000,0,1122000,-0.5,0.5,1273673,1426514,1120832,24810990,91,267,1
12647,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,326500,0,170500,-0.5,0.5,355958,409352,288326,24770380,90,267,0
12648,2,0,-0.5,-2,-2,-1,0,0.5,1.5,925000,0.5,924782,-0.5,0.5,959755,1142108,873377,24810590,85,267,1
12649,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,320000,-0.5,89250,-0.5,0.5,294966,330362,256620,24768151,91,267,1
12650,2,-0.5,-1.5,-2,-2,-1,0,0,1.5,435000,0,317613,-0.5,0.5,227240,270416,184064,24768552,67,267,1
12651,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,755000,0.5,143947,-0.5,0.5,566993,618022,504624,24751498,108,267,0
12652,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,204000,-0.5,81879,-0.5,0.5,223223,252242,194204,24790752,86,267,1
12653,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,175000,-0.5,143000,-0.5,0.5,207563,238697,172277,24791964,88,267,1
12654,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,759000,0.5,393983,-0.5,0.5,796059,859744,740335,24813908,76,267,1
12655,2,1.5,-0.5,-2,-2,-1,0,1,1.5,1400000,1,880151,-0.5,0.5,1371280,1467270,1220439,24813509,67,267,1
12656,2,1,-0.5,-2,-2,-1,0,1.5,1.5,542000,1.5,720000,-0.5,0.5,1027331,1130064,914325,24818862,49,402,1
12657,2,2,-0.5,-2,-2,-1,0,0,1.5,1110000,0,899730,-0.5,0.5,851279,970458,791689,24812119,63,267,1
12658,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,242500,0.5,98532,-0.5,0.5,220578,251459,191903,24806985,74,267,1
12659,2,2,-0.5,-2,-2,-1,0,1,1.5,1238000,1,674461,-0.5,0.5,1157554,1331187,995496,24774571,14,267,0
12660,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,551000,-0.5,264795,-0.5,0.5,440211,475428,404994,24783934,85,268,1
12661,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,755000,-0.5,632000,-0.5,0.5,669249,736174,568862,24765194,90,268,1
12662,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,503000,-0.5,275000,-0.5,0.5,443895,483846,412822,24750192,104,271,1
12663,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,899000,-0.5,727000,-0.5,0.5,820487,877921,746643,24756172,100,271,1
12664,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,985000,0.5,1005251,-0.5,0.5,954676,1031050,897395,24812655,75,271,1
12665,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,395000,-0.5,245000,-0.5,0.5,378586,405087,329370,24785493,83,271,1
12666,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,275000,-0.5,135251,-0.5,0.5,264851,293985,238366,24789661,85,271,1
12667,2,-0.5,-0.5,-2,-2,-1,0,-2,1.5,460000,-2,350000,0.5,0.5,424252,475162,373342,64965905,64,271,1
12668,2,-0.5,-0.5,-2,-2,-1,0,1,1.5,588000,1,350000,-0.5,0.5,568639,625503,511775,24794028,75,271,1
12669,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,290000,-0.5,218126,-0.5,0.5,275346,308388,247811,24767521,97,271,1
12670,2,0.5,-0.5,-2,-2,-1,0,0,1.5,1350000,0,1331675,-0.5,0.5,1234715,1382881,1086549,24810604,96,271,1
12671,2,1,-0.5,-2,-2,-1,0,0,1.5,1100000,0,941000,-0.5,0.5,981428,1059942,863657,24764916,82,271,1
12672,2,2,-0.5,-2,-2,-1,0,0.5,1.5,1235000,0.5,925000,-0.5,0.5,1163461,1314711,1058750,24773745,77,271,1
12673,2,2,-0.5,-2,-2,-1,0,0.5,1.5,395000,0.5,425000,-0.5,0.5,498893,578716,419070,24807280,74,272,0
12674,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,450000,-0.5,440000,-0.5,0.5,451739,492396,415600,24775630,89,272,1
12675,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,700000,0,468000,-0.5,0.5,633362,677697,570026,24755628,104,272,1
12676,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,425000,-0.5,261120,2,0.5,349924,384916,321930,24782256,90,272,1
12677,2,0.5,-0.5,-2,-2,-1,0,1,1.5,774000,1,668770,-0.5,0.5,674850,776077,593868,24773900,52,272,1
12678,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,490000,0.5,206212,-0.5,0.5,327342,366623,284788,24786495,63,272,1
12679,2,0.5,-0.5,-2,-2,-1,0,0,1.5,395000,0,186660,-0.5,0.5,365493,420317,325289,24768231,101,272,0
12680,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,506000,0,275000,-0.5,0.5,515377,561761,458686,24749730,102,272,1
12681,2,0.5,-0.5,-2,-2,-1,0,0,1.5,600000,0,86984,2,0.5,624813,668550,562332,111408695,102,272,1
12682,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,140000,-0.5,96207,-0.5,0.5,93272,125917,72752,24789335,98,272,0
12683,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,405000,0.5,382235,-0.5,0.5,429720,472692,391045,24794366,82,273,1
12684,2,1.5,-0.5,-2,-2,-1,0,-1.5,1.5,899000,-1.5,820000,1,0.5,880500,942135,792450,24820256,20,273,1
12685,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,940000,0.5,70681,-0.5,0.5,723434,868121,614919,24744520,97,273,0
12686,2,2,-1.5,-2,-2,-1,0,-0.5,1.5,375000,-0.5,213345,2,0.5,401731,445921,357541,24777910,54,273,1
12687,2,2,-0.5,-2,-2,-1,0,0,1.5,455000,0,420000,2,0.5,386157,451804,328233,24785866,52,273,0
12688,2,-0.5,-1.5,-2,-2,-1,0,1,1.5,690000,1,193860,2,0.5,714338,800059,614331,24770910,80,273,0
12689,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,360000,0.5,191851,-0.5,0.5,334806,385027,301325,24783882,96,273,1
12690,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,579000,-0.5,639990,-0.5,0.5,622377,703286,547692,24753069,96,273,0
12691,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,505000,0,243154,-0.5,0.5,511348,542029,455100,24782383,85,273,1
12692,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,600000,0.5,600000,-0.5,0.5,631920,695112,575047,24773660,88,1405,0
12693,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,560000,-0.5,32453,-0.5,0.5,442480,500002,389382,24754914,88,274,0
12694,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,335000,-0.5,220000,-0.5,0.5,285498,319758,251238,24761681,96,274,1
12695,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,464000,0.5,160000,-0.5,0.5,353131,377850,310755,24779144,91,274,1
12696,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,795500,0.5,510000,-0.5,0.5,728071,786317,669825,24816335,38,274,1
12697,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,597000,0,230702,-0.5,0.5,562006,601346,522666,24756997,106,274,1
12698,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,899000,-0.5,328742,-0.5,0.5,871505,932510,766924,24810058,92,274,1
12699,2,1,-0.5,-2,-2,-1,0,-0.5,1.5,650000,-0.5,49895,-0.5,0.5,0,0,0,111385194,1,275,0
12700,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,812000,-0.5,56545,-0.5,0.5,847641,932405,779830,24753002,89,275,0
12701,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,570000,0.5,415000,-0.5,0.5,485902,524774,442171,24799965,77,275,0
12702,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,100000,-0.5,115465,-0.5,0.5,340070,384279,299262,24741909,114,275,1
12703,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,80000,0.5,80000,-0.5,0.5,0,0,0,111401814,70,275,0
12704,2,-0.5,-0.5,-2,-2,-1,0,-1.5,1.5,280000,-1.5,245748,-0.5,0.5,276516,323524,223978,24775454,88,275,1
12705,2,1.5,-0.5,-2,-2,-1,0,-0.5,1.5,341500,-0.5,244800,-0.5,0.5,638163,708361,555202,24742025,103,275,1
12706,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,930000,0.5,623798,-0.5,0.5,876624,946754,788962,24765664,90,278,1
12707,2,1.5,-0.5,-2,-2,-1,0,1.5,1.5,2050000,1.5,306530,-0.5,0.5,1982641,2339516,1645592,24811169,19,278,0
12708,2,1.5,-0.5,-2,-2,-1,0,0,1.5,552500,0,554513,-0.5,0.5,433071,467717,389764,24784225,82,278,1
12709,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,708000,0.5,633130,-0.5,0.5,719691,770069,669313,24815989,61,278,1
12710,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,115000,0.5,514997,-0.5,0.5,596245,661832,548545,24784964,40,278,0
12711,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,665000,-0.5,350000,-0.5,0.5,596148,697493,512687,24750417,94,278,0
12712,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,660000,0,598000,-0.5,0.5,559625,626780,464489,24747588,90,278,0
12713,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,359000,0.5,330000,2,0.5,371865,409051,345834,24770315,71,278,1
12714,2,-0.5,-0.5,-2,-2,-1,0,1.5,1.5,325000,1.5,183065,-0.5,0.5,281768,304309,256409,24799451,63,278,1
12715,2,1.5,-0.5,-2,-2,-1,0,0,1.5,950000,0,750000,-0.5,0.5,789088,899560,686507,24762995,89,278,0
12716,2,2,-0.5,-2,-2,-1,0,0,1.5,867500,0,825000,2,0.5,905597,968989,833149,82851235,73,280,1
12717,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,875000,-0.5,600000,-0.5,0.5,844712,895395,768688,24755680,102,280,1
12718,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,621000,-0.5,234488,-0.5,0.5,585326,643859,515087,24810279,92,280,1
12719,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,850000,0.5,676000,-0.5,0.5,853076,963976,708053,24742899,93,2336,1
12720,2,0.5,-1.5,-2,-2,-1,0,1,1.5,525000,1,550000,2,0.5,510832,561915,423991,82833686,89,280,1
12721,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,1240000,0.5,869738,-0.5,0.5,1119266,1253578,951376,24745810,93,280,1
12722,2,0.5,-0.5,-2,-2,-1,0,0,1.5,410000,0,221114,-0.5,0.5,406963,459868,362197,24738792,35,280,1
12723,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,172500,-0.5,104822,-0.5,0.5,164281,185638,136353,24804823,88,280,1
12724,2,0,-0.5,-2,-2,-1,0,-0.5,1.5,405000,-0.5,246000,-0.5,0.5,315190,349861,280519,24799257,85,280,1
12725,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,225000,0,105663,-0.5,0.5,205670,246804,176876,24781848,93,280,1
12726,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,699000,0.5,650000,-0.5,0.5,625387,669164,575356,24774948,66,281,1
12727,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,260000,-0.5,162474,2,0.5,290851,328662,264674,24777458,79,281,1
12728,2,1.5,-0.5,-2,-2,-1,0,1,1.5,1100000,1,1150000,-0.5,0.5,1135539,1249093,1033340,52972272,14,281,1
12729,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,705000,-0.5,310625,-0.5,0.5,700743,749795,651691,24750379,97,281,1
12730,2,0.5,-0.5,-2,-2,-1,0,0,1.5,765000,0,504131,-0.5,0.5,599036,664930,521161,24750285,102,281,1
12731,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,450000,0.5,287064,-0.5,0.5,410801,447773,373829,24764053,88,281,1
12732,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,795000,-0.5,718000,-0.5,0.5,738727,790438,657467,24764232,99,281,1
12733,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,395000,-0.5,382603,2,0.5,597115,650855,543375,24741980,93,281,0
12734,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,95000,-0.5,63117,-0.5,0.5,152859,172731,129930,24804727,86,281,1
12735,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,225000,0,170000,-0.5,0.5,267339,296746,237932,24777743,90,281,1
12736,2,0,-0.5,-2,-2,-1,0,0,1.5,420000,0,56944,-0.5,0.5,421418,442489,383490,24794256,76,282,1
12737,2,0,-0.5,-2,-2,-1,0,0,1.5,576000,0,304145,-0.5,0.5,485907,553934,437316,24776325,73,282,0
12738,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,235000,-0.5,175000,-0.5,0.5,243087,277119,201762,24791573,51,282,1
12739,2,0.5,-0.5,-2,-2,-1,0,-2,1.5,435000,-2,321483,1,0.5,560862,622557,487950,82835813,7,282,1
12740,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,832000,0.5,341000,-0.5,0.5,655718,734404,583589,24816100,49,285,1
12741,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,220000,-0.5,137000,-0.5,0.5,200301,232349,172259,24805150,86,285,1
12742,2,0,-0.5,-2,-2,-1,0,-1.5,1.5,228000,-1.5,33633,-0.5,0.5,386763,437042,336484,24741778,107,285,0
12743,2,-0.5,-1.5,-2,-2,-1,0,2,1.5,1155000,2,713000,-0.5,0.5,926981,1001139,815743,24752924,99,285,0
12744,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,160000,0,117300,-0.5,0.5,202667,241174,164160,24805148,77,285,1
12745,2,-0.5,-0.5,-2,-2,-1,0,0,1.5,400000,0,329407,-0.5,0.5,382165,416560,340127,24785596,88,285,1
12746,2,1.5,-0.5,-2,-2,-1,0,0,1.5,960000,0,500219,-0.5,0.5,927678,1011169,825633,24812518,75,285,1
12747,2,0,-0.5,-2,-2,-1,0,0,1.5,207500,0,220000,-0.5,0.5,242386,276320,222995,24806551,74,285,1
12748,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,125000,-0.5,85000,-0.5,0.5,171389,195383,140539,24803456,104,285,1
12749,2,0,-0.5,-2,-2,-1,0,2,1.5,545000,2,615000,-0.5,0.5,527220,574670,469226,24809202,63,285,1
12750,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,752000,0.5,31230,-0.5,0.5,523040,591035,449814,24759132,133,285,1
12751,2,0.5,-0.5,-2,-2,-1,0,1,1.5,607500,1,343611,-0.5,0.5,525578,583392,467764,24809636,55,285,0
12752,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,306000,-0.5,226368,1.5,0.5,461946,521999,411132,24739984,114,285,0
12753,2,0.5,-0.5,-2,-2,-1,0,0.5,1.5,950000,0.5,640000,-0.5,0.5,949809,1025794,883322,24750758,72,285,1
12754,2,0.5,-0.5,-2,-2,-1,0,1,1.5,115000,1,250000,-0.5,0.5,378176,404648,347922,24778669,94,7734,1
12755,2,0,-0.5,-2,-2,-1,0,0.5,1.5,625000,0.5,596071,-0.5,0.5,602464,668735,566316,24774725,79,285,1
12756,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,180000,-0.5,185000,-0.5,0.5,191835,205263,180325,24805778,94,285,1
12757,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,470000,-0.5,175000,-0.5,0.5,443898,510483,399508,24748559,92,285,1
12758,2,0.5,-0.5,-2,-2,-1,0,-0.5,1.5,442000,-0.5,160000,-0.5,0.5,437278,494124,380432,24750139,102,286,1
12759,2,-0.5,-1.5,-2,-2,-1,0,0,1.5,260000,0,229428,-0.5,0.5,335860,399673,285481,24770134,106,286,1
12760,2,-0.5,-0.5,-2,-2,-1,0,-0.5,1.5,520000,-0.5,287000,-0.5,0.5,485167,514277,436650,24757442,95,286,1
12761,2,0.5,-0.5,-2,-2,-1,0,1,1.5,877000,1,900000,-0.5,0.5,850397,935437,765357,24813693,49,286,1
12762,2,1,-0.5,-2,-2,-1,0,2,1.5,775000,2,775000,-0.5,0.5,809665,882535,752988,24784992,63,286,1
12763,2,0.5,-0.5,-2,-2,-1,0,0,1.5,190000,0,241000,-0.5,0.5,218858,260441,188218,24762065,90,287,1
12764,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,70000,-0.5,67625,-0.5,0.5,143131,166032,124524,24795896,91,287,0
12765,2,-0.5,-1.5,-2,-2,-1,0,-0.5,1.5,235000,-0.5,225000,2,0.5,375959,413555,334604,24739158,125,287,1
12766,2,-0.5,-0.5,-2,-2,-1,0,0.5,1.5,350000,0.5,33648,-0.5,0.5,376382,421548,338744,24760358,114,287,1
12767,2,1,-0.5,-2,-2,-1,0,2,1.5,1010000,2,596458,-0.5,0.5,788159,890620,701462,24772913,57,288,0
12768,2,1.5,-0.5,-2,-2,-1,0,0.5,1.5,925000,0.5,511500,-0.5,0.5,839343,898097,755409,24815624,46,288,1
12769,2,1.5,-0.5,-2,-2,-1,0,1,1.5,1365000,1,1175651,-0.5,0.5,1334981,1441779,1188133,24812175,19,288,1
12770,2,1,-0.5,-2,-2,-1,0,-0.5,1.5,600000,-0.5,450000,-0.5,0.5,607451,649973,571004,24785279,22,288,1
12771,2,0.5,-0.5,-2,-2,-1,0,1,1.5,720000,1,459000,-0.5,0.5,653107,731480,587796,24914374,44,288,1
12772,2,2,-0.5,-2,-2,-1,0,1,1.5,370000,1,479855,2,0.5,725628,856241,587759,82845440,106,288,1
